,FIFA,Name,Nationality,OVR,POT,Positions,Age,Team,Height,Weight,Foot,WorkRate,WeakFoot,SkillMoves,Value,Wage,Ball_Control,Dribbling,Marking,Slide_Tackle,Stand_Tackle,Aggression,Reactions,Att._Position,Interceptions,Vision,Crossing,Short_Pass,Long_Pass,Acceleration,Stamina,Strength,Balance,Sprint_Speed,Agility,Jumping,Heading,Shot_Power,Finishing,Long_Shots,Curve,FK_Acc.,Penalties,Volleys,GK_Positioning,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes
104,12,Gylfi Thor Sigurðsson,Iceland,70,81,CM/CAM/LM/LW,20,TSG 1899 Hoffenheim,186,77,Right,,2,75,68,55,55,57,61,68,67,51,70,68,81,68,71,69,64,66,72,69,76,57,75,72,77,70,79,70,67,14,12,7,9,11,,,
105,12,Vedad Ibišević,Bosnia & Herzegovina,77,80,ST/CF/RM,26,TSG 1899 Hoffenheim,188,82,Right,,3,76,75,19,21,26,71,83,80,29,62,71,68,52,77,69,75,75,80,66,72,77,79,82,70,80,50,68,65,13,15,11,12,15,,,
106,12,Sotirios Kyrgiakos,Greece,71,71,CB,34,VfL Wolfsburg,193,88,Right,Low/Medium,2,2,475000,9000,44,33,72,65,72,81,71,32,68,31,40,50,50,33,52,90,33,34,39,61,84,55,38,38,29,33,41,33,5,11,12.0,15.0,9.0
107,12,Felix Bastians,Germany,69,77,LB/CB/LM/LWB,22,SC Freiburg,188,83,Left,,2,67,65,66,68,73,64,66,54,67,60,66,67,60,74,75,77,73,76,60,66,68,73,47,48,52,42,54,55,10,5,7,13,11,,,
108,12,Papiss Demba Cissé,Senegal,72,78,ST/CF/RF/LF,25,SC Freiburg,183,73,Right,,3,73,72,12,18,18,60,73,74,29,59,65,69,59,76,72,69,74,75,76,71,70,73,75,64,75,50,74,67,12,7,9,11,11,,,
109,12,Gylfi Thor Sigurðsson,Iceland,70,81,CM/CAM/LM/LW,20,TSG 1899 Hoffenheim,186,77,Right,,2,75,68,55,55,57,61,68,67,51,70,68,81,68,71,69,64,66,72,69,76,57,75,72,77,70,79,70,67,14,12,7,9,11,,,
110,12,Vedad Ibišević,Bosnia & Herzegovina,77,80,ST/CF/RM,26,TSG 1899 Hoffenheim,188,82,Right,,3,76,75,19,21,26,71,83,80,29,62,71,68,52,77,69,75,75,80,66,72,77,79,82,70,80,50,68,65,13,15,11,12,15,,,
111,12,Chinedu Obasi,Nigeria,78,81,ST/CF/RF/RW,24,TSG 1899 Hoffenheim,188,79,Right,,4,80,85,19,13,20,64,80,78,41,57,72,78,42,90,68,68,71,93,77,67,68,82,75,64,65,75,63,72,10,6,9,11,12,,,
112,12,Sotirios Kyrgiakos,Greece,71,71,CB,34,VfL Wolfsburg,193,88,Right,Low/Medium,2,2,475000,9000,44,33,72,65,72,81,71,32,68,31,40,50,50,33,52,90,33,34,39,61,84,55,38,38,29,33,41,33,5,11,12.0,15.0,9.0
113,12,Chris Smalling,England,78,84,CB/RB,22,Mainz 05,192,81,Right,Medium/Medium,3,2,14000000,50000,66,61,82,78,82,77,79,21,82,48,55,73,53,73,77,76,45,75,51,66,79,41,15,10,25,16,42,23,14,9,14.0,15.0,14.0
114,12,Martin Amedick,Germany,72,76,CB/RB,27,1. FC Kaiserslautern,194,85,Right,,2,61,36,72,67,76,68,69,56,68,63,32,64,61,64,70,81,76,71,52,77,78,68,30,33,23,36,53,37,5,10,7,13,7,,,
115,12,Sotirios Kyrgiakos,Greece,71,71,CB,34,VfL Wolfsburg,193,88,Right,Low/Medium,2,2,475000,9000,44,33,72,65,72,81,71,32,68,31,40,50,50,33,52,90,33,34,39,61,84,55,38,38,29,33,41,33,5,11,12.0,15.0,9.0
116,12,Felix Bastians,Germany,69,77,LB/CB/LM/LWB,22,SC Freiburg,188,83,Left,,2,67,65,66,68,73,64,66,54,67,60,66,67,60,74,75,77,73,76,60,66,68,73,47,48,52,42,54,55,10,5,7,13,11,,,
117,12,Papiss Demba Cissé,Senegal,72,78,ST/CF/RF/LF,25,SC Freiburg,183,73,Right,,3,73,72,12,18,18,60,73,74,29,59,65,69,59,76,72,69,74,75,76,71,70,73,75,64,75,50,74,67,12,7,9,11,11,,,
118,12,Vedad Ibišević,Bosnia & Herzegovina,77,80,ST/CF/RM,26,TSG 1899 Hoffenheim,188,82,Right,,3,76,75,19,21,26,71,83,80,29,62,71,68,52,77,69,75,75,80,66,72,77,79,82,70,80,50,68,65,13,15,11,12,15,,,
119,12,Chinedu Obasi,Nigeria,78,81,ST/CF/RF/RW,24,TSG 1899 Hoffenheim,188,79,Right,,4,80,85,19,13,20,64,80,78,41,57,72,78,42,90,68,68,71,93,77,67,68,82,75,64,65,75,63,72,10,6,9,11,12,,,
120,12,Martin Amedick,Germany,72,76,CB/RB,27,1. FC Kaiserslautern,194,85,Right,,2,61,36,72,67,76,68,69,56,68,63,32,64,61,64,70,81,76,71,52,77,78,68,30,33,23,36,53,37,5,10,7,13,7,,,
121,12,Heung-Min Son,Korea Republic,75,82,ST/CF/RW/RM,21,Hamburger SV,183,76,Left,Medium/Low,5,3,5500000,15000,77,79,16,22,18,52,75,73,32,59,68,72,55,83,67,54,76,83,77,69,62,77,77,81,78,69,70,69,5,10,12.0,12.0,9.0
122,12,Martin Amedick,Germany,72,76,CB/RB,27,1. FC Kaiserslautern,194,85,Right,,2,61,36,72,67,76,68,69,56,68,63,32,64,61,64,70,81,76,71,52,77,78,68,30,33,23,36,53,37,5,10,7,13,7,,,
123,12,Heiko Butscher,Germany,73,75,CB/LB/LWB/CDM,30,SC Freiburg,189,86,Left,,2,61,44,70,72,74,78,71,34,74,70,61,69,68,71,75,82,75,69,55,74,76,78,51,62,41,56,64,33,14,8,12,12,12,,,
124,12,Felix Bastians,Germany,69,77,LB/CB/LM/LWB,22,SC Freiburg,188,83,Left,,2,67,65,66,68,73,64,66,54,67,60,66,67,60,74,75,77,73,76,60,66,68,73,47,48,52,42,54,55,10,5,7,13,11,,,
125,12,Papiss Demba Cissé,Senegal,72,78,ST/CF/RF/LF,25,SC Freiburg,183,73,Right,,3,73,72,12,18,18,60,73,74,29,59,65,69,59,76,72,69,74,75,76,71,70,73,75,64,75,50,74,67,12,7,9,11,11,,,
126,12,Raphael Wolf,Germany,68,73,GK,25,SV Werder Bremen,190,86,Right,Medium/Medium,3,1,800000,5000,20,13,13,13,12,27,64,9,13,4,10,20,19,36,27,65,31,37,44,63,14,23,10,12,12,10,22,10,70,69,65.0,65.0,71.0
127,12,Pavel Pogrebnyak,Russia,78,83,ST/CF/LF,26,VfB Stuttgart,188,91,Left,,3,74,67,27,19,12,83,76,75,29,76,68,73,70,73,74,86,87,72,57,83,84,85,78,82,74,76,77,76,9,14,11,14,13,,,
128,12,Vedad Ibišević,Bosnia & Herzegovina,77,80,ST/CF/RM,26,TSG 1899 Hoffenheim,188,82,Right,,3,76,75,19,21,26,71,83,80,29,62,71,68,52,77,69,75,75,80,66,72,77,79,82,70,80,50,68,65,13,15,11,12,15,,,
129,12,Mario Gavranovic,Switzerland,69,77,ST/CF,22,Mainz 05,175,74,Right,Medium/Medium,3,3,2100000,8000,76,75,33,24,39,55,68,70,43,66,42,70,54,82,70,65,75,83,77,81,57,72,69,58,38,34,61,64,13,13,11.0,6.0,12.0
130,12,Martin Amedick,Germany,72,76,CB/RB,27,1. FC Kaiserslautern,194,85,Right,,2,61,36,72,67,76,68,69,56,68,63,32,64,61,64,70,81,76,71,52,77,78,68,30,33,23,36,53,37,5,10,7,13,7,,,
131,12,Chinedu Obasi,Nigeria,78,81,ST/CF/RF/RW,24,TSG 1899 Hoffenheim,188,79,Right,,4,80,85,19,13,20,64,80,78,41,57,72,78,42,90,68,68,71,93,77,67,68,82,75,64,65,75,63,72,10,6,9,11,12,,,
132,12,Heiko Butscher,Germany,73,75,CB/LB/LWB/CDM,30,SC Freiburg,189,86,Left,,2,61,44,70,72,74,78,71,34,74,70,61,69,68,71,75,82,75,69,55,74,76,78,51,62,41,56,64,33,14,8,12,12,12,,,
133,12,Felix Bastians,Germany,69,77,LB/CB/LM/LWB,22,SC Freiburg,188,83,Left,,2,67,65,66,68,73,64,66,54,67,60,66,67,60,74,75,77,73,76,60,66,68,73,47,48,52,42,54,55,10,5,7,13,11,,,
134,12,Papiss Demba Cissé,Senegal,72,78,ST/CF/RF/LF,25,SC Freiburg,183,73,Right,,3,73,72,12,18,18,60,73,74,29,59,65,69,59,76,72,69,74,75,76,71,70,73,75,64,75,50,74,67,12,7,9,11,11,,,
135,12,Heung-Min Son,Korea Republic,75,82,ST/CF/RW/RM,21,Hamburger SV,183,76,Left,Medium/Low,5,3,5500000,15000,77,79,16,22,18,52,75,73,32,59,68,72,55,83,67,54,76,83,77,69,62,77,77,81,78,69,70,69,5,10,12.0,12.0,9.0
136,12,Raphael Wolf,Germany,68,73,GK,25,SV Werder Bremen,190,86,Right,Medium/Medium,3,1,800000,5000,20,13,13,13,12,27,64,9,13,4,10,20,19,36,27,65,31,37,44,63,14,23,10,12,12,10,22,10,70,69,65.0,65.0,71.0
137,12,Pavel Pogrebnyak,Russia,78,83,ST/CF/LF,26,VfB Stuttgart,188,91,Left,,3,74,67,27,19,12,83,76,75,29,76,68,73,70,73,74,86,87,72,57,83,84,85,78,82,74,76,77,76,9,14,11,14,13,,,
138,12,Gylfi Thor Sigurðsson,Iceland,70,81,CM/CAM/LM/LW,20,TSG 1899 Hoffenheim,186,77,Right,,2,75,68,55,55,57,61,68,67,51,70,68,81,68,71,69,64,66,72,69,76,57,75,72,77,70,79,70,67,14,12,7,9,11,,,
139,12,Raphael Wolf,Germany,68,73,GK,25,SV Werder Bremen,190,86,Right,Medium/Medium,3,1,800000,5000,20,13,13,13,12,27,64,9,13,4,10,20,19,36,27,65,31,37,44,63,14,23,10,12,12,10,22,10,70,69,65.0,65.0,71.0
140,12,Heiko Butscher,Germany,73,75,CB/LB/LWB/CDM,30,SC Freiburg,189,86,Left,,2,61,44,70,72,74,78,71,34,74,70,61,69,68,71,75,82,75,69,55,74,76,78,51,62,41,56,64,33,14,8,12,12,12,,,
141,12,Felix Bastians,Germany,69,77,LB/CB/LM/LWB,22,SC Freiburg,188,83,Left,,2,67,65,66,68,73,64,66,54,67,60,66,67,60,74,75,77,73,76,60,66,68,73,47,48,52,42,54,55,10,5,7,13,11,,,
142,12,Papiss Demba Cissé,Senegal,72,78,ST/CF/RF/LF,25,SC Freiburg,183,73,Right,,3,73,72,12,18,18,60,73,74,29,59,65,69,59,76,72,69,74,75,76,71,70,73,75,64,75,50,74,67,12,7,9,11,11,,,
143,12,Martin Amedick,Germany,72,76,CB/RB,27,1. FC Kaiserslautern,194,85,Right,,2,61,36,72,67,76,68,69,56,68,63,32,64,61,64,70,81,76,71,52,77,78,68,30,33,23,36,53,37,5,10,7,13,7,,,
144,12,Raúl Bobadilla,Argentina,75,81,ST/CF,23,Borussia Mönchengladbach,180,82,Right,,3,75,74,13,13,18,64,74,73,29,53,61,67,56,74,77,83,83,78,74,76,74,83,74,68,60,49,64,77,7,12,12,11,10,,,
145,12,Heung-Min Son,Korea Republic,75,82,ST/CF/RW/RM,21,Hamburger SV,183,76,Left,Medium/Low,5,3,5500000,15000,77,79,16,22,18,52,75,73,32,59,68,72,55,83,67,54,76,83,77,69,62,77,77,81,78,69,70,69,5,10,12.0,12.0,9.0
146,12,Raphael Wolf,Germany,68,73,GK,25,SV Werder Bremen,190,86,Right,Medium/Medium,3,1,800000,5000,20,13,13,13,12,27,64,9,13,4,10,20,19,36,27,65,31,37,44,63,14,23,10,12,12,10,22,10,70,69,65.0,65.0,71.0
147,12,Vedad Ibišević,Bosnia & Herzegovina,77,80,ST/CF/RM,26,TSG 1899 Hoffenheim,188,82,Right,,3,76,75,19,21,26,71,83,80,29,62,71,68,52,77,69,75,75,80,66,72,77,79,82,70,80,50,68,65,13,15,11,12,15,,,
148,12,Heiko Butscher,Germany,73,75,CB/LB/LWB/CDM,30,SC Freiburg,189,86,Left,,2,61,44,70,72,74,78,71,34,74,70,61,69,68,71,75,82,75,69,55,74,76,78,51,62,41,56,64,33,14,8,12,12,12,,,
149,12,Felix Bastians,Germany,69,77,LB/CB/LM/LWB,22,SC Freiburg,188,83,Left,,2,67,65,66,68,73,64,66,54,67,60,66,67,60,74,75,77,73,76,60,66,68,73,47,48,52,42,54,55,10,5,7,13,11,,,
150,12,Papiss Demba Cissé,Senegal,72,78,ST/CF/RF/LF,25,SC Freiburg,183,73,Right,,3,73,72,12,18,18,60,73,74,29,59,65,69,59,76,72,69,74,75,76,71,70,73,75,64,75,50,74,67,12,7,9,11,11,,,
151,12,Raúl Bobadilla,Argentina,75,81,ST/CF,23,Borussia Mönchengladbach,180,82,Right,,3,75,74,13,13,18,64,74,73,29,53,61,67,56,74,77,83,83,78,74,76,74,83,74,68,60,49,64,77,7,12,12,11,10,,,
152,12,Felix Bastians,Germany,69,77,LB/CB/LM/LWB,22,SC Freiburg,188,83,Left,,2,67,65,66,68,73,64,66,54,67,60,66,67,60,74,75,77,73,76,60,66,68,73,47,48,52,42,54,55,10,5,7,13,11,,,
153,12,Papiss Demba Cissé,Senegal,72,78,ST/CF/RF/LF,25,SC Freiburg,183,73,Right,,3,73,72,12,18,18,60,73,74,29,59,65,69,59,76,72,69,74,75,76,71,70,73,75,64,75,50,74,67,12,7,9,11,11,,,
154,12,Vedad Ibišević,Bosnia & Herzegovina,77,80,ST/CF/RM,26,TSG 1899 Hoffenheim,188,82,Right,,3,76,75,19,21,26,71,83,80,29,62,71,68,52,77,69,75,75,80,66,72,77,79,82,70,80,50,68,65,13,15,11,12,15,,,
155,12,Raphael Wolf,Germany,68,73,GK,25,SV Werder Bremen,190,86,Right,Medium/Medium,3,1,800000,5000,20,13,13,13,12,27,64,9,13,4,10,20,19,36,27,65,31,37,44,63,14,23,10,12,12,10,22,10,70,69,65.0,65.0,71.0
156,12,Vedad Ibišević,Bosnia & Herzegovina,77,80,ST/CF/RM,26,TSG 1899 Hoffenheim,188,82,Right,,3,76,75,19,21,26,71,83,80,29,62,71,68,52,77,69,75,75,80,66,72,77,79,82,70,80,50,68,65,13,15,11,12,15,,,
157,12,Pavel Pogrebnyak,Russia,78,83,ST/CF/LF,26,VfB Stuttgart,188,91,Left,,3,74,67,27,19,12,83,76,75,29,76,68,73,70,73,74,86,87,72,57,83,84,85,78,82,74,76,77,76,9,14,11,14,13,,,
158,12,Pedro,Spain,84,88,LW/RW,24,Wolfsburg,169,64,Right,High/High,5,4,27500000,160000,87,84,30,31,32,60,87,88,49,77,79,83,74,88,77,52,82,84,82,67,61,73,83,74,81,57,66,72,15,5,11.0,12.0,9.0
159,12,Jakub Swierczok,Poland,66,75,ST,19,Kaiserslautern,179,75,Right,Medium/Medium,3,2,1700000,5000,66,64,18,21,25,38,66,67,17,44,40,56,34,68,53,66,74,73,75,66,62,64,71,60,52,37,65,48,6,11,9.0,6.0,13.0
160,12,Burak Yılmaz,Turkey,78,79,ST/CF/RW,26,Mainz 05,188,80,Right,High/Low,3,3,78,77,39,47,44,67,77,82,37,67,78,69,66,73,81,85,52,81,46,55,71,79,82,71,70,70,76,64,7,13,14,10,11.0,,
161,12,Simon Vukčević,Montenegro,74,78,RW/LW/CAM/CF,26,Hoffenheim,180,81,Left,High/Low,3,4,4600000,15000,76,77,28,26,27,72,67,72,40,73,76,71,69,74,75,78,72,75,66,75,70,83,73,78,76,75,76,81,11,6,13.0,10.0,11.0
162,12,Andrezinho,Brazil,68,70,RWB/RM/LB/RB,28,1. FC Köln,173,67,Right,,2,70,66,65,71,67,73,63,59,63,53,73,67,59,75,73,67,67,73,72,56,55,69,43,58,69,74,60,43,11,11,14,8,13,,,
163,12,Fanol Perdedaj,Germany,64,68,CDM/CM,20,Hertha BSC,172,69,Right,Medium/Medium,3,2,750000,5000,61,58,69,64,67,77,64,43,65,54,47,63,59,73,74,63,72,62,77,66,53,43,35,38,39,49,31,49,9,9,13.0,14.0,13.0
164,12,Heung-Min Son,Korea Republic,75,82,ST/CF/RW/RM,21,Hamburger SV,183,76,Left,Medium/Low,5,3,5500000,15000,77,79,16,22,18,52,75,73,32,59,68,72,55,83,67,54,76,83,77,69,62,77,77,81,78,69,70,69,5,10,12.0,12.0,9.0
165,12,Heung-Min Son,Korea Republic,75,82,ST/CF/RW/RM,21,Hamburger SV,183,76,Left,Medium/Low,5,3,5500000,15000,77,79,16,22,18,52,75,73,32,59,68,72,55,83,67,54,76,83,77,69,62,77,77,81,78,69,70,69,5,10,12.0,12.0,9.0
166,12,Danny Hollands,England,65,72,CM/RM/CDM,26,Hertha BSC,180,81,Left,Medium/High,3,2,850000,5000,66,51,49,59,57,71,62,50,55,72,56,74,69,67,92,68,66,66,74,72,50,67,48,48,47,57,59,57,12,15,6.0,7.0,9.0
167,12,Heung-Min Son,Korea Republic,75,82,ST/CF/RW/RM,21,Hamburger SV,183,76,Left,Medium/Low,5,3,5500000,15000,77,79,16,22,18,52,75,73,32,59,68,72,55,83,67,54,76,83,77,69,62,77,77,81,78,69,70,69,5,10,12.0,12.0,9.0
168,12,Tolga Cigerci,Germany,67,77,CDM/CM/LM,19,Borussia Mönchengladbach,185,75,Right,Medium/High,3,2,1500000,8000,67,66,66,67,71,68,64,56,66,63,57,68,66,68,75,69,68,64,66,74,68,67,29,60,40,54,46,38,8,11,10.0,10.0,11.0
169,13,Marvin Compper,Germany,74,76,CB/LB/LWB/CDM,26,TSG 1899 Hoffenheim,185,80,Left,Medium/Medium,3,2,2900000,10000,67,54,76,72,76,72,74,43,75,51,61,71,67,66,65,78,59,60,61,71,78,55,33,41,24,31,49,43,13,11,9.0,15.0,6.0
170,13,Simon Jentzsch,Germany,74,74,GK,35,FC Augsburg,196,97,Right,Medium/Medium,3,1,550000,10000,18,13,11,14,13,31,66,17,16,35,11,23,22,36,41,81,31,35,43,75,14,39,14,13,14,10,30,13,72,77,75.0,64.0,75.0
171,13,Gibril Sankoh,Sierra Leone,70,74,CB,28,FC Augsburg,187,82,Right,Medium/Low,4,2,1600000,10000,67,58,71,68,73,82,66,39,67,59,59,62,71,66,53,78,56,62,63,64,65,71,33,58,54,33,64,48,8,14,5.0,14.0,9.0
172,13,Sebastian Tyrała,Poland,64,72,CM/CAM/CDM,25,Greuther Fürth,172,78,Right,Medium/Medium,4,4,700000,4000,69,73,19,34,37,50,68,67,43,71,58,72,60,77,58,60,90,69,84,66,39,62,58,65,66,71,54,58,13,6,9.0,6.0,10.0
173,13,Bamba Anderson,Brazil,75,78,CB,26,Eintracht Frankfurt,188,80,Right,Medium/Medium,3,2,2600000,25000,74,64,76,75,78,71,75,36,76,52,50,75,62,71,73,76,64,74,69,69,77,67,34,42,48,38,49,52,7,14,5.0,15.0,13.0
174,13,Francisco Rodríguez,Mexico,76,77,CB/RB,30,VfB Stuttgart,191,79,Right,Medium/Medium,3,3,4100000,25000,66,48,78,74,76,82,74,45,72,42,36,64,56,62,71,85,50,67,48,57,81,54,37,42,48,32,56,31,11,10,5.0,8.0,14.0
175,13,Emanuel Pogatetz,Austria,75,75,CB/LB,30,Wolfsburg,189,90,Left,Medium/Medium,2,2,1600000,10000,38,31,75,74,82,92,68,42,68,56,44,55,53,50,63,90,50,51,30,56,82,67,25,47,21,22,44,23,9,7,7.0,8.0,7.0
176,13,Fagner,Brazil,74,75,RB,24,Wolfsburg,168,67,Right,Medium/Medium,3,3,2300000,9000,77,76,75,71,75,70,69,73,71,69,77,74,68,92,91,61,86,91,91,72,52,73,58,70,73,72,62,51,5,10,10.0,6.0,11.0
177,13,Ashkan Dejagah,Germany,75,77,RM/ST/RW/CAM,25,VfL Wolfsburg,181,79,Left,Medium/Low,4,3,3300000,15000,76,79,15,27,26,68,74,74,31,72,74,74,66,79,67,72,75,79,81,78,56,73,69,63,62,68,70,71,11,5,10.0,12.0,8.0
178,13,Lewis Holtby,Germany,78,84,CAM/LM/CDM/CM,21,FC Schalke 04,176,72,Left,Medium/Medium,4,4,15500000,50000,78,86,26,51,57,54,77,75,65,78,73,81,75,81,79,63,86,77,85,54,52,72,74,70,77,74,65,68,10,11,11.0,7.0,8.0
179,13,Lewis Holtby,Germany,78,84,CAM/LM/CDM/CM,21,FC Schalke 04,176,72,Left,Medium/Medium,4,4,15500000,50000,78,86,26,51,57,54,77,75,65,78,73,81,75,81,79,63,86,77,85,54,52,72,74,70,77,74,65,68,10,11,11.0,7.0,8.0
180,13,Simon Jentzsch,Germany,74,74,GK,35,FC Augsburg,196,97,Right,Medium/Medium,3,1,550000,10000,18,13,11,14,13,31,66,17,16,35,11,23,22,36,41,81,31,35,43,75,14,39,14,13,14,10,30,13,72,77,75.0,64.0,75.0
181,13,Gibril Sankoh,Sierra Leone,70,74,CB,28,FC Augsburg,187,82,Right,Medium/Low,4,2,1600000,10000,67,58,71,68,73,82,66,39,67,59,59,62,71,66,53,78,56,62,63,64,65,71,33,58,54,33,64,48,8,14,5.0,14.0,9.0
182,13,Artjoms Rudnevs,Latvia,76,78,ST/CF,25,Hamburger SV,183,81,Right,High/High,4,2,4800000,25000,67,58,20,15,25,28,79,80,27,53,53,55,45,78,79,79,77,83,69,79,78,80,78,69,52,45,76,75,13,9,10.0,10.0,14.0
183,13,Ivan Perišić,Croatia,77,84,LM/CAM/CM/LW,23,Borussia Dortmund,187,80,Right,Medium/Medium,5,3,10000000,45000,78,77,36,45,54,58,76,83,56,75,77,77,73,76,76,76,66,80,69,81,82,83,81,81,70,73,71,83,9,6,7.0,10.0,6.0
184,13,Marvin Compper,Germany,74,76,CB/LB/LWB/CDM,26,TSG 1899 Hoffenheim,185,80,Left,Medium/Medium,3,2,2900000,10000,67,54,76,72,76,72,74,43,75,51,61,71,67,66,65,78,59,60,61,71,78,55,33,41,24,31,49,43,13,11,9.0,15.0,6.0
185,13,Bamba Anderson,Brazil,75,78,CB,26,Eintracht Frankfurt,188,80,Right,Medium/Medium,3,2,2600000,25000,74,64,76,75,78,71,75,36,76,52,50,75,62,71,73,76,64,74,69,69,77,67,34,42,48,38,49,52,7,14,5.0,15.0,13.0
186,13,Josué,Brazil,76,76,CDM/CM/RM,32,VfL Wolfsburg,170,66,Right,Low/High,3,2,2300000,35000,74,73,77,81,76,82,77,41,81,64,65,75,71,68,77,63,82,63,74,82,70,72,57,64,61,37,65,66,11,6,13.0,14.0,15.0
187,13,Francisco Rodríguez,Mexico,76,77,CB/RB,30,VfB Stuttgart,191,79,Right,Medium/Medium,3,3,4100000,25000,66,48,78,74,76,82,74,45,72,42,36,64,56,62,71,85,50,67,48,57,81,54,37,42,48,32,56,31,11,10,5.0,8.0,14.0
188,13,Gibril Sankoh,Sierra Leone,70,74,CB,28,FC Augsburg,187,82,Right,Medium/Low,4,2,1600000,10000,67,58,71,68,73,82,66,39,67,59,59,62,71,66,53,78,56,62,63,64,65,71,33,58,54,33,64,48,8,14,5.0,14.0,9.0
189,13,Francisco Rodríguez,Mexico,76,77,CB/RB,30,VfB Stuttgart,191,79,Right,Medium/Medium,3,3,4100000,25000,66,48,78,74,76,82,74,45,72,42,36,64,56,62,71,85,50,67,48,57,81,54,37,42,48,32,56,31,11,10,5.0,8.0,14.0
190,13,Bruno Alves,Portugal,81,81,CB,31,Greuther Fürth,189,83,Right,Medium/Medium,3,2,4900000,50000,70,59,80,79,82,86,76,33,80,61,51,64,64,72,80,85,49,65,74,87,80,81,58,79,76,78,68,26,8,14,12.0,15.0,14.0
191,13,Lewis Holtby,Germany,78,84,CAM/LM/CDM/CM,21,FC Schalke 04,176,72,Left,Medium/Medium,4,4,15500000,50000,78,86,26,51,57,54,77,75,65,78,73,81,75,81,79,63,86,77,85,54,52,72,74,70,77,74,65,68,10,11,11.0,7.0,8.0
192,13,Marvin Compper,Germany,74,76,CB/LB/LWB/CDM,26,TSG 1899 Hoffenheim,185,80,Left,Medium/Medium,3,2,2900000,10000,67,54,76,72,76,72,74,43,75,51,61,71,67,66,65,78,59,60,61,71,78,55,33,41,24,31,49,43,13,11,9.0,15.0,6.0
193,13,Bamba Anderson,Brazil,75,78,CB,26,Eintracht Frankfurt,188,80,Right,Medium/Medium,3,2,2600000,25000,74,64,76,75,78,71,75,36,76,52,50,75,62,71,73,76,64,74,69,69,77,67,34,42,48,38,49,52,7,14,5.0,15.0,13.0
194,13,Bamba Anderson,Brazil,75,78,CB,26,Eintracht Frankfurt,188,80,Right,Medium/Medium,3,2,2600000,25000,74,64,76,75,78,71,75,36,76,52,50,75,62,71,73,76,64,74,69,69,77,67,34,42,48,38,49,52,7,14,5.0,15.0,13.0
195,13,Lewis Holtby,Germany,78,84,CAM/LM/CDM/CM,21,FC Schalke 04,176,72,Left,Medium/Medium,4,4,15500000,50000,78,86,26,51,57,54,77,75,65,78,73,81,75,81,79,63,86,77,85,54,52,72,74,70,77,74,65,68,10,11,11.0,7.0,8.0
196,13,Eugen Polanski,Poland,73,76,CDM/CM/CAM/RM,25,1. FSV Mainz 05,183,73,Right,Medium/Medium,3,3,2500000,15000,71,65,72,75,76,84,73,65,72,66,62,73,72,67,80,75,67,63,60,72,64,76,52,70,73,70,66,66,11,7,11.0,5.0,7.0
197,13,Gibril Sankoh,Sierra Leone,70,74,CB,28,FC Augsburg,187,82,Right,Medium/Low,4,2,1600000,10000,67,58,71,68,73,82,66,39,67,59,59,62,71,66,53,78,56,62,63,64,65,71,33,58,54,33,64,48,8,14,5.0,14.0,9.0
198,13,Ivan Perišić,Croatia,77,84,LM/CAM/CM/LW,23,Borussia Dortmund,187,80,Right,Medium/Medium,5,3,10000000,45000,78,77,36,45,54,58,76,83,56,75,77,77,73,76,76,76,66,80,69,81,82,83,81,81,70,73,71,83,9,6,7.0,10.0,6.0
199,13,Francisco Rodríguez,Mexico,76,77,CB/RB,30,VfB Stuttgart,191,79,Right,Medium/Medium,3,3,4100000,25000,66,48,78,74,76,82,74,45,72,42,36,64,56,62,71,85,50,67,48,57,81,54,37,42,48,32,56,31,11,10,5.0,8.0,14.0
200,13,Marvin Compper,Germany,74,76,CB/LB/LWB/CDM,26,TSG 1899 Hoffenheim,185,80,Left,Medium/Medium,3,2,2900000,10000,67,54,76,72,76,72,74,43,75,51,61,71,67,66,65,78,59,60,61,71,78,55,33,41,24,31,49,43,13,11,9.0,15.0,6.0
201,13,Josué,Brazil,76,76,CDM/CM/RM,32,VfL Wolfsburg,170,66,Right,Low/High,3,2,2300000,35000,74,73,77,81,76,82,77,41,81,64,65,75,71,68,77,63,82,63,74,82,70,72,57,64,61,37,65,66,11,6,13.0,14.0,15.0
202,13,Lewis Holtby,Germany,78,84,CAM/LM/CDM/CM,21,FC Schalke 04,176,72,Left,Medium/Medium,4,4,15500000,50000,78,86,26,51,57,54,77,75,65,78,73,81,75,81,79,63,86,77,85,54,52,72,74,70,77,74,65,68,10,11,11.0,7.0,8.0
203,13,Eugen Polanski,Poland,73,76,CDM/CM/CAM/RM,25,1. FSV Mainz 05,183,73,Right,Medium/Medium,3,3,2500000,15000,71,65,72,75,76,84,73,65,72,66,62,73,72,67,80,75,67,63,60,72,64,76,52,70,73,70,66,66,11,7,11.0,5.0,7.0
204,13,Bamba Anderson,Brazil,75,78,CB,26,Eintracht Frankfurt,188,80,Right,Medium/Medium,3,2,2600000,25000,74,64,76,75,78,71,75,36,76,52,50,75,62,71,73,76,64,74,69,69,77,67,34,42,48,38,49,52,7,14,5.0,15.0,13.0
205,13,Erwin Hoffer,Austria,71,74,ST/RW,26,Eintracht Frankfurt,177,72,Right,High/Low,3,3,1700000,9000,66,72,19,13,14,45,73,73,20,59,57,67,50,89,65,66,79,86,76,66,65,73,69,67,46,48,67,70,8,6,15.0,11.0,14.0
